imp_id,imp_campaign_id_sampled_from,user_id,campaign_id,campaign_value_per_conv,expected_value,bid,market_price,win,pconv,utility,budget_remaining,eligible_campaigns,chosen_score
187,44729,95,47259,500.0,500.0,450.0,438.62919559863394,True,1.0,61.37080440136606,-316.22154566367874,57,500.0
188,45460,77,47322,500.0,500.0,450.0,413.50200012553637,True,1.0,86.49799987446363,586.4979998744636,56,500.0
189,47548,53,47322,500.0,500.0,450.0,472.21106502141237,False,1.0,0.0,586.4979998744636,56,500.0
190,44002,1,47322,500.0,500.0,450.0,428.6214464330578,True,1.0,71.37855356694217,157.8765534414058,56,500.0
191,42751,37,47322,500.0,500.0,450.0,489.3131835480401,False,1.0,0.0,157.8765534414058,56,500.0
192,44656,97,47322,500.0,500.0,450.0,426.68735175051165,True,1.0,73.31264824948835,-268.81079830910585,56,500.0
193,42993,90,47548,500.0,500.0,450.0,416.0482139170337,True,1.0,83.9517860829663,583.9517860829662,55,500.0
194,17562,95,47548,500.0,500.0,450.0,479.8001404912416,False,1.0,0.0,583.9517860829662,55,500.0
195,42915,83,47548,500.0,500.0,450.0,418.79558849620446,True,1.0,81.20441150379554,165.15619758676178,55,500.0
196,14546,41,47548,500.0,500.0,450.0,421.1341477341965,True,1.0,78.86585226580348,-255.97795014743474,55,500.0
197,44806,98,47586,500.0,500.0,450.0,458.9444512368759,False,1.0,0.0,1000.0,54,500.0
198,19441,23,47586,500.0,500.0,450.0,483.7105836753719,False,1.0,0.0,1000.0,54,500.0
199,47548,35,47586,500.0,500.0,450.0,422.6791199143116,True,1.0,77.32088008568837,577.3208800856884,54,500.0
200,42593,63,47586,500.0,500.0,450.0,432.92913056100855,True,1.0,67.07086943899145,144.39174952467982,54,500.0
201,44729,55,47586,500.0,500.0,450.0,474.966435441706,False,1.0,0.0,144.39174952467982,54,500.0
202,42915,32,47586,500.0,500.0,450.0,492.46437834548703,False,1.0,0.0,144.39174952467982,54,500.0
203,42593,2,47586,500.0,500.0,450.0,450.0667067582108,False,1.0,0.0,144.39174952467982,54,500.0
204,45432,28,47586,500.0,500.0,450.0,417.9507752296126,True,1.0,82.04922477038741,-273.55902570493276,54,500.0
205,44736,50,47663,500.0,500.0,450.0,406.25426589373814,True,1.0,93.74573410626186,593.7457341062618,53,500.0
206,45432,46,47663,500.0,500.0,450.0,425.669042699897,True,1.0,74.33095730010302,168.07669140636483,53,500.0
207,41142,99,47663,500.0,500.0,450.0,416.8639996007869,True,1.0,83.13600039921312,-248.78730819442205,53,500.0
208,43789,55,45457,491.97731486304735,491.97731486304735,442.7795833767426,458.5123100738558,False,1.0,0.0,1000.0,52,491.97733
209,41142,19,45457,491.97731486304735,491.97731486304735,442.7795833767426,409.29061416730156,True,1.0,82.6867006957458,590.7093858326984,52,491.97733
210,42993,41,45457,491.97731486304735,491.97731486304735,442.7795833767426,443.34013627390004,False,1.0,0.0,590.7093858326984,52,491.97733
211,43813,46,45457,491.97731486304735,491.97731486304735,442.7795833767426,459.9826714406843,False,1.0,0.0,590.7093858326984,52,491.97733
212,13505,16,45457,491.97731486304735,491.97731486304735,442.7795833767426,449.96293906389565,False,1.0,0.0,590.7093858326984,52,491.97733
213,43787,46,45457,491.97731486304735,491.97731486304735,442.7795833767426,416.1929410012399,True,1.0,75.78437386180747,174.51644483145856,52,491.97733
214,42540,77,45457,491.97731486304735,491.97731486304735,442.7795833767426,469.711609576269,False,1.0,0.0,174.51644483145856,52,491.97733
